supabase_id,EMAIL,SMS,TEL,PRENOM,NOM,COMPANY,ADDRESS,WEBSITE_URL,FACEBOOK_URL,INSTAGRAM_URL,AVERAGE_RATE,NUMBER_OF_RATE,CITY_ID,JOB_TITLE,CATEGORIE,PROPRIETAIRE,CANAL_PRINCIPAL,COMMENTAIRE
276,,+33675092672,,,Arcielec,Arcielec,"11 Rue Jean Jaurès, 34590 Marsillargues",http://www.arcielec.fr/,,,5.0,4,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
278,,+33768356283,,,S2E,S2E,"Rue Du Colombier, 26 Av. Antoine de Saint-Exupéry Lot62, 34670 Baillargues",,,,5.0,27,13352,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
279,,+33621419583,,,Damien Villion électricité générale,Damien Villion électricité générale,"Chem. des Amandiers, 34400 Lunel",,,,5.0,16,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
282,,+33768640122,,,QGlec,QGlec,,,,,5.0,2,11452,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
283,,+33761438270,,,nicolas ferry services,nicolas ferry services,"49 Pl. des Bigons, 30220 Aigues-Mortes",,,,5.0,7,11197,Peintre en bâtiment,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
286,,+33627839883,,,Grange'Elec,Grange'Elec,"12 Rte de Congenies, 30250 Aubais",,,,5.0,13,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
289,,+33683561157,,,Airtelec Mendoza Jonathan,Airtelec Mendoza Jonathan,"Rue de l'Ancienne Poste, 34590 Marsillargues",,,,5.0,5,13143,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
293,,+33626433678,,,Goss-elec34,Goss-elec34,"83 Imp. du Carmassol, 34400 Lunel",,,,4.8,12,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
296,,+33660516470,,,YD Clim Elec,YD Clim Elec,,,,,5.0,2,11452,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
297,,+33635532503,,,EDS Energie Sud Entreprise d'électricité général & plomberie,EDS Energie Sud Entreprise d'électricité général & plomberie,"421 Rue de Banloux, 30640 Beauvoisin",https://edsenergiesud.fr/,,,5.0,42,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
298,,+33659769231,,,LCE Electricite Générale,LCE Electricite Générale,"260 Rue des Carignans, 34820 Teyran",http://lce-elec.fr/,,,4.8,17,13445,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
299,,+33630729917,,,ELECTRICIEN 30 / Mon Electricien,ELECTRICIEN 30 / Mon Electricien,"Rue de la Mairie, 30420 Calvisson",,,,5.0,24,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
301,,+33783881848,,,NB2M Elec,NB2M Elec,,https://www.instagram.com/nb2melec/,,https://static.cdninstagram.com/rsrc.php/yr/r/rzWiSjZRxk5.webp,4.8,20,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
302,,+33647431913,,,Blanlot Electricite,Blanlot Electricite,"de la révolution, 9 Pl. du Bicentenaire, 34400 Saint-Just",,,,4.7,12,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
308,,+33675825221,,,DS Elec,DS Elec,"16 Rue Georges Bizet, 34590 Marsillargues",http://www.ds-elec.fr/,,,4.0,4,13143,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
309,,+33781722983,,,Artisan électricien à Générac - SARL CHAGS'ELEC D'HAESE MICKAEL,Artisan électricien à Générac - SARL CHAGS'ELEC D'HAESE MICKAEL,"52 Av. Camargue, 30510 Générac",https://www.chagselec.fr/,https://www.facebook.com/chagselec/?locale=fr_FR,https://www.instagram.com/chagselec/,5.0,22,11197,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
315,,+33659787258,,,E.k,E.k,"233 Rue des Tamaris, 30240 Le Grau-du-Roi",http://www.ek34.fr/,,,,,11162,Électricien,Électricien,Develly,WHATSAPP,Exporté depuis Supabase le 2026-06-01
330,,+33628293344,,,EIRL Martine DUGAT OPTIMHOME VICHY ET ses environs,EIRL Martine DUGAT OPTIMHOME VICHY ET ses environs,"quartier Beauséjour, Rue Jeanne d'Arc, 03200 Vichy",https://martine-dugat.optimhome.com/fr,https://www.facebook.com/MartineDugatOptimhome/,https://www.instagram.com/martinedugat/,5.0,30,1370,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
345,,+33661685309,,,Optimhome Immobilier : Nathalie ROUDAUT,Optimhome Immobilier : Nathalie ROUDAUT,,https://www.optimhome.com/conseillers/nathalie.roudaut,https://www.facebook.com/OptimhomeFrance/,https://www.instagram.com/optimhome_france/,5.0,3,10909,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
347,,+33689503450,,,28 immo,28 immo,"Bâtiment au fond du porche, 31 Rue de la Tonnellerie, 28000 Chartres",http://www.28immo.fr/,,,4.9,30,10826,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
348,,+33675905722,,,Fonteneau Joseph,Fonteneau Joseph,"38 Rue de Provence, 03300 Cusset",,,,1.0,1,1496,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
367,,+33627178999,,,AGENCEZ MOI,AGENCEZ MOI,"8 Rue Lavoisier, 03300 Cusset",,,,5.0,8,1496,Menuisier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
400,,+33674879075,,,Eric Chapuis - SAFTI Agence Immobilière Cesson Sévigné,Eric Chapuis - SAFTI Agence Immobilière Cesson Sévigné,"21 Rue de la Pommeraie, 35510 Cesson-Sévigné",https://www.eric-chapuis-immobilier.com/,,,5.0,96,13783,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
416,,+33686933172,,,CAALYPSO | L'Immobilier en Viager | Cesson Sévigné - Ille et Vilaine (35),CAALYPSO | L'Immobilier en Viager | Cesson Sévigné - Ille et Vilaine (35),"62 Rue de Rennes, 35510 Cesson-Sévigné",https://www.caalypso-immobilier.fr/,,,5.0,34,31495,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
419,,+33677312639,,,Denis DEHEZ,Denis DEHEZ,"19 Rue André Dussel, 40000 Mont-de-Marsan",http://denis-dehez.fr/,,,4.8,21,15665,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
421,,+33699028097,,,Maël Guilleux immobilier,Maël Guilleux immobilier,,https://www.iadfrance.fr/conseiller-immobilier/mael.guilleux,,,,,13783,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
423,,+33611703464,,,EXP RENNES -Cesson Sévigné Luc de MERINDOL,EXP RENNES -Cesson Sévigné Luc de MERINDOL,"8 Rue du Petit Marais, 35510 Cesson-Sévigné",https://www.expfrance.fr/agents/46974,,,5.0,2,13723,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
433,,+33673091224,,,Gaëlle Bodard,Gaëlle Bodard,,https://www.iadfrance.fr/conseiller-immobilier/gaelle.bodard,,,5.0,10,13566,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
434,,+33645985920,,,3G IMMO-CONSULTANT - Edouard DE RIVOYRE,3G IMMO-CONSULTANT - Edouard DE RIVOYRE,,https://www.3gimmobilier.com/de-rivoyre,,,5.0,6,15665,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
439,,+33756941816,,,Cassandre Mahé Immobilier,Cassandre Mahé Immobilier,,https://www.barth-immobilier.fr/,https://www.facebook.com/barthimmobilier,https://www.instagram.com/barth_immobilier/,5.0,16,13701,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
444,,+33616817725,,,Agent Immobilier Jean CUZACQ (3g immobilier),Agent Immobilier Jean CUZACQ (3g immobilier),"Eglise, 40400 Bégaar",https://www.combien-vaut-mon-bien.fr/?a=1888,,,5.0,7,15665,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
445,,+33689152999,,,Sonia JACQUEMIN,Sonia JACQUEMIN,"77 Rue du Faubourg St Jean, 28000 Chartres",https://www.weelodge.fr/ecard/sonia-jacquemin,https://facebook.com/sharer/sharer.php?u=https://www.weelodge.fr/ecard/sonia-jacquemin,https://www.instagram.com/weelodge_immobilier/,5.0,9,10622,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
446,,+33767455095,,,quellard romuald safti,quellard romuald safti,,,,,5.0,3,13551,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
449,,+33662935300,,,Fabienne Chaffin Youlive immobilier,Fabienne Chaffin Youlive immobilier,"88 Rue du Bourgneuf, 28000 Chartres",,,,5.0,5,10826,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
450,,+33672058336,,,Nicolas MIRTIN - NAOS immobilier,Nicolas MIRTIN - NAOS immobilier,"25 Rue Du Baresquit, 40200 Mimizan",https://nicolasmirtin.naosimmobilier.com/fr/liste.htm#numnego=75008340&ListeViewBienForm=text&ope=1,http://www.facebook.com/pages/NAOS-immobilier/412242608824947,,5.0,10,15665,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
451,,+33650887977,,,Richard Fontaine Immo,Richard Fontaine Immo,,http://rfimmo.fr/,,,4.9,39,14442,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
459,,+33625865405,,,Vitor E Silva Marinho Agent immobilier IAD et Expert en Financement,Vitor E Silva Marinho Agent immobilier IAD et Expert en Financement,"983bis Av. Henri Guillaumet, 40160 Parentis-en-Born",https://www.iadfrance.fr/conseiller-immobilier/vitor.marinho,,,5.0,8,15665,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
461,,+33667773345,,,Marie-Catherine PRAT - Immobilier à Rennes,Marie-Catherine PRAT - Immobilier à Rennes,,https://www.iadfrance.fr/conseiller-immobilier/marie-catherine.prat,,,5.0,55,13783,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
464,,+33699639721,,,Gladys Zaloudek,Gladys Zaloudek,"10 Rue de la Clouterie, 28000 Chartres",https://www.iadfrance.fr/,https://www.facebook.com/iadFrance/,https://www.instagram.com/iadfranceofficiel/,5.0,1,10826,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
473,,+33767610329,,,ADB 28,ADB 28,"Le Jardin d'Entreprises, 3 Rue Joseph Fourier, 28000 Chartres",,,,3.9,16,10826,Société de gestion immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
474,,+33603741457,,,Pierre-Yves AMY Conseiller immobilier BETTON et ses alentours,Pierre-Yves AMY Conseiller immobilier BETTON et ses alentours,,,,,5.0,6,13783,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
481,,+33617644264,,,Monzéo immobilier François DELALOT E.I,Monzéo immobilier François DELALOT E.I,,https://www.monzeo.fr/agences-immobilieres/agence-monzeo-dax/,,,4.9,13,15665,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
484,,+33658406690,,,Clara Lamé - Conseiller/Conseillère immobilier à Saint-Cast-le-Guildo,Clara Lamé - Conseiller/Conseillère immobilier à Saint-Cast-le-Guildo,,https://barth-platform.vercel.app/agent/clara-lame,,,5.0,5,13701,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
485,,+33786336190,,,Essadia Sahine,Essadia Sahine,,https://www.iadfrance.fr/conseiller-immobilier/essadia.sahine,,,5.0,15,13598,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
486,,+33668633793,,,Brigitte François — Conseillère Immobilier IAD Chartres,Brigitte François — Conseillère Immobilier IAD Chartres,,https://www.iadfrance.fr/conseiller-immobilier/brigitte.francois,,,5.0,34,10622,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
488,,+33649672567,,,Conciergerie Rennes - GestyLogi,Conciergerie Rennes - GestyLogi,,https://gestylogi.fr/,,,5.0,8,13783,Société de gestion immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
491,,+33769819468,,,Anthony Delamard,Anthony Delamard,,,,,5.0,6,13523,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
499,,+33759932220,,,MASSIET IMMO,MASSIET IMMO,,https://www.massietimmo.com/,https://www.facebook.com/reseau.expertimo,https://www.instagram.com/expertimo/,,,13783,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
501,,+33676354718,,,Camille BAR - Chartres & Agglomération - IAD France,Camille BAR - Chartres & Agglomération - IAD France,,https://www.iadfrance.fr/conseiller-immobilier/camille.bar,,,5.0,5,10622,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
504,,+33771672510,,,Mollier Mathieu,Mollier Mathieu,"10 Av. de la Gare, 28300 Saint-Prest",https://www.iadfrance.fr/conseiller-immobilier/mathieu.mollier,,,4.9,83,10622,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
508,,+33604516783,,,Thierry Arnaud megAgence,Thierry Arnaud megAgence,,https://www.megagence.com/votre-consultant/arnaud-thierry/13343,https://www.facebook.com/MegAgence/,https://www.instagram.com/megagence_immobilier/,,,13551,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
509,,+33675351440,,,BIANCARELLI Immobilier,BIANCARELLI Immobilier,"50 Rue Chanzy Bfirme, 28000 Chartres",,,,,,10622,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
512,,+33676631986,,,Virginie Patetta,Virginie Patetta,,https://www.iadfrance.fr/conseiller-immobilier/virginie.patetta,,,5.0,5,13783,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
516,,+33611926418,,,Julia DAIREAUX IAD FRANCE Pays Basque Sud Landes,Julia DAIREAUX IAD FRANCE Pays Basque Sud Landes,,https://www.iadfrance.fr/conseiller-immobilier/julia.daireaux,,,5.0,28,15665,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
519,,+33686150802,,,Morgane Tanguy,Morgane Tanguy,,https://www.iadfrance.fr/conseiller-immobilier/morgane.tanguy,,,,,13771,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
522,,+33674192214,,,Erika Denis - Conseiller Immobilier Saint Médard Sur Ille,Erika Denis - Conseiller Immobilier Saint Médard Sur Ille,,https://www.iadfrance.fr/conseiller-immobilier/erika.denis,,,5.0,28,13523,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
524,,+33680543273,,,Birdie l'Agence - Immobilier de Prestige - Hossegor - Biarritz,Birdie l'Agence - Immobilier de Prestige - Hossegor - Biarritz,"2 Rue de Québec, 40130 Capbreton",https://www.birdielagence.com/,https://www.facebook.com/Birdie-lAgence-104502081757330,https://www.instagram.com/birdielagence/?hl=fr,5.0,21,15665,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
525,,+33629203490,,,Hugo PRIN,Hugo PRIN,,https://www.iadfrance.fr/conseiller-immobilier/hugo.prin,,,5.0,10,13523,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
526,,+33617912269,,,EV IMMO Chartres,EV IMMO Chartres,"9 Rue Marcel Proust, 28630 Le Coudray",,,,1.0,1,10826,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
534,,+33670071575,,,Lucile HERBAUT - Mandataire immobilier Rennes,Lucile HERBAUT - Mandataire immobilier Rennes,,https://www.iadfrance.fr/conseiller-immobilier/lucile.herbaut,,,5.0,11,13551,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
537,,+33674307819,,,Cedric BOUJU Iad France,Cedric BOUJU Iad France,"3 Rue Henri Macé, 28000 Chartres",https://www.iadfrance.fr/conseiller/Cedric.BOUJU,,,5.0,5,10826,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
538,,+33625413252,,,Valerie TANGUY,Valerie TANGUY,,https://www.iadfrance.fr/conseiller-immobilier/VALERIE.TANGUY,,,5.0,2,13551,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
544,,+33680350343,,,Stephanie Nivoix,Stephanie Nivoix,,,,,5.0,4,13551,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
547,,+33687965751,,,"Laurent MARSAL IAD FRANCE Aire sur l'Adour, Riscle et environs","Laurent MARSAL IAD FRANCE Aire sur l'Adour, Riscle et environs","39 Rue du Château, 40800 Aire-sur-l'Adour",https://www.iadfrance.fr/conseiller-immobilier/laurent.marsal,,,5.0,12,26857,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
553,,+33665807739,,,Gaëlle LOHEAC - IAD Immobilier à Rennes,Gaëlle LOHEAC - IAD Immobilier à Rennes,,https://www.iadfrance.fr/conseiller-immobilier/gaelle.loheac,,,5.0,6,13551,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
562,,+33785700673,,,Briant Immo,Briant Immo,,,,,5.0,1,13551,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
563,,+33687658576,,,LAFON SEBASTIEN,LAFON SEBASTIEN,,,,,,,15460,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
568,,+33668215138,,,Rozenn HESLAN - Immobilier - IAD,Rozenn HESLAN - Immobilier - IAD,,https://www.iadfrance.fr/conseiller-immobilier/rozenn.heslan,,,5.0,16,13701,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
569,,+33646674413,,,Laurent DUCASSE LEDIL Immobilier,Laurent DUCASSE LEDIL Immobilier,,https://ledil.immo/,,,4.5,2,15460,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
580,,+33618140910,,,Laurent Guilbaud,Laurent Guilbaud,,https://www.iadfrance.fr/conseiller/LAURENT.GUILBAUD,,,5.0,1,13551,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
581,,+33620945399,,,OPTIMHOME Aymeric Saint-Lannes,OPTIMHOME Aymeric Saint-Lannes,,https://aymeric-saintlannes.optimhome.com/,,,5.0,5,15460,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
585,,+33616077376,,,Julien GERMAIN Mandataire immobilier IAD France,Julien GERMAIN Mandataire immobilier IAD France,,https://www.iadfrance.fr/conseiller-immobilier/julien.germain,,,5.0,5,13701,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
586,,+33650272289,,,CAPITOL IMMOBILIER - Mathieu Lourdeaux,CAPITOL IMMOBILIER - Mathieu Lourdeaux,"32 Rue Wagram, 31330 Grenade",,,,5.0,4,11842,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
587,,+33689222961,,,Alex Brebel - IAD Immobilier,Alex Brebel - IAD Immobilier,,https://www.iadfrance.fr/conseiller-immobilier/alex.brebel,,,,,13566,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
588,,+33677795224,,,EV immobilier Marie Urrengoechea,EV immobilier Marie Urrengoechea,,http://www.reseauev-immobilier.fr/,,,,,15460,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
589,,+33626503988,,,Capifrance: Mermoud Julien,Capifrance: Mermoud Julien,,,,,,,15460,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
590,,+33769397871,,,Christel Piquet Conseillère en Immobilier,Christel Piquet Conseillère en Immobilier,,https://www.iadfrance.fr/conseiller-immobilier/christel.piquet,,,5.0,1,13551,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
591,,+33607336019,,,Véronique Ribault Dupla - Conseillère immobilier IAD,Véronique Ribault Dupla - Conseillère immobilier IAD,"13 Rue Chaupy, 31330 Grenade",https://linktr.ee/vrdupla,,https://www.instagram.com/vrd_immo31,5.0,41,11842,Consultant immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
593,,+33756323060,,,Silm BRIN | Stéphane Plaza Immobilier Prestige,Silm BRIN | Stéphane Plaza Immobilier Prestige,"4 Av. du Président Kennedy, 31330 Grenade",https://youtu.be/o9LzJxFe6AU,,,5.0,28,11842,Agence immobilière,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
594,,+33640445705,,,Amanda Ghazarian AGENT IMMOBILIER,Amanda Ghazarian AGENT IMMOBILIER,"2967 Chem. de la Moissagaise, 82170 Pompignan",https://www.limmodelovalie.com/,https://www.facebook.com/profile.php?id=61568302067775,https://www.instagram.com/limmodelovalie/,5.0,9,11821,Agent immobilier,Agent immobilier,Immo Trust,WHATSAPP,Exporté depuis Supabase le 2026-06-01
